hotspot_cluster,collision_count,center_lat,center_lon,fatal_count,serious_count,slight_count,avg_casualties,total_casualties,avg_speed_limit,pct_dark,pct_wet,pct_rural,avg_danger_score,lat_spread,lon_spread,fatality_rate,serious_rate,risk_score,risk_rank,risk_tier
1036,12,51.581694166666665,-0.5345133333333333,1,3,8,1.4166666666666667,17,70.0,0.3333333333333333,0.5,1.0,3.1666666666666665,0.010989999999999611,0.003589999999999982,0.08333333333333333,0.3333333333333333,20.51,141,High
731,5,52.389618,-1.80304,0,3,2,2.2,11,36.0,0.6,0.4,0.0,1.2,0.0021300000000010755,0.0011600000000000499,0.0,0.6,20.4,142,High
2324,5,55.857128,-4.339492,0,3,2,1.0,5,30.0,0.4,0.6,0.0,1.2,0.0021500000000003183,0.006720000000000503,0.0,0.6,20.4,143,High
2040,5,53.361798,-1.120488,0,3,2,1.0,5,30.0,0.2,0.0,1.0,1.2,0.005729999999999791,0.005210000000000159,0.0,0.6,20.4,144,High
1377,5,52.10492000000001,0.17748599999999998,1,0,4,1.4,7,54.0,0.0,0.4,1.0,2.2,0.0022900000000021237,0.002819999999999989,0.2,0.2,20.4,145,High
575,5,53.386598000000006,-2.354552,0,3,2,1.4,7,28.0,0.4,0.6,0.0,1.2,0.0014900000000039881,0.010950000000000237,0.0,0.6,20.4,146,High
1641,5,50.851528,-1.15525,0,3,2,1.6,8,32.0,0.6,0.4,0.0,1.2,0.003010000000003288,0.004229999999999956,0.0,0.6,20.4,147,High
679,6,53.067341666666664,-2.1808099999999997,0,3,3,1.1666666666666667,7,30.0,0.6666666666666666,1.0,0.16666666666666666,2.6666666666666665,0.00607000000000113,0.003409999999999691,0.0,0.5,20.34,148,High
2198,6,51.293501666666664,-0.643895,1,1,4,1.0,6,30.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,1.0,0.007279999999994402,0.011220000000000008,0.16666666666666666,0.3333333333333333,20.34,149,High
1283,6,53.61910833333334,-1.2321766666666667,0,3,3,2.1666666666666665,13,65.0,0.16666666666666666,0.5,1.0,2.6666666666666665,0.00816000000000372,0.007120000000000015,0.0,0.5,20.34,150,High
1703,6,52.0461,-0.054665,0,3,3,1.1666666666666667,7,63.333333333333336,0.16666666666666666,0.5,1.0,2.6666666666666665,0.004089999999997929,0.00655,0.0,0.5,20.34,151,High
1605,6,50.865055000000005,-1.1481166666666667,0,3,3,1.1666666666666667,7,55.0,0.3333333333333333,0.3333333333333333,1.0,2.6666666666666665,0.0018399999999942906,0.00598999999999994,0.0,0.5,20.34,152,High
85,7,53.40196142857143,-2.1372171428571427,0,4,3,1.2857142857142858,9,28.571428571428573,0.42857142857142855,0.5714285714285714,0.0,1.5714285714285714,0.008420000000000982,0.006299999999999972,0.0,0.5714285714285714,20.29,153,High
2283,7,50.85601285714286,-0.6475528571428572,1,1,5,1.7142857142857142,12,62.857142857142854,0.14285714285714285,0.2857142857142857,1.0,2.2857142857142856,0.002359999999995921,0.009010000000000074,0.14285714285714285,0.2857142857142857,20.29,154,High
1730,8,51.642784999999996,-0.31937875,0,4,4,1.625,13,56.25,0.375,0.375,1.0,2.625,0.00397999999999854,0.011689999999999978,0.0,0.5,20.25,155,High
1043,8,52.2735225,-0.83115875,1,2,5,1.375,11,42.5,0.5,0.375,0.0,1.375,0.002769999999998163,0.010040000000000049,0.125,0.375,20.25,156,High
1847,15,53.825693333333334,-2.2348226666666666,2,3,10,1.4666666666666666,22,36.666666666666664,0.4666666666666667,0.4666666666666667,0.26666666666666666,1.7333333333333334,0.011340000000004125,0.015020000000000255,0.13333333333333333,0.3333333333333333,20.14,157,High
1748,10,51.210255,1.398485,0,6,4,1.4,14,29.0,0.4,0.3,0.1,1.0,0.00782999999999845,0.009449999999999958,0.0,0.6,20.01,158,High
1245,16,53.73198125,-1.5185368750000001,1,6,9,1.3125,21,61.25,0.25,0.0625,0.75,1.875,0.00460000000000349,0.020340000000000025,0.0625,0.4375,20.01,159,High
747,5,54.71174,-1.6944659999999998,0,3,2,1.2,6,30.0,0.0,0.0,1.0,1.0,0.002719999999996503,0.008319999999999883,0.0,0.6,20.0,160,High
1670,5,50.794337999999996,-1.188882,0,3,2,1.4,7,32.0,0.2,0.2,0.4,1.0,0.0035599999999931242,0.010350000000000081,0.0,0.6,20.0,161,High
1797,6,51.11816833333334,1.04579,0,3,3,1.3333333333333333,8,46.666666666666664,0.16666666666666666,0.5,1.0,2.5,0.007889999999996178,0.007339999999999902,0.0,0.5,20.0,162,High
63,5,55.895196,-3.522526,0,3,2,1.0,5,30.0,0.6,0.2,0.0,1.0,0.002840000000006171,0.0025800000000000267,0.0,0.6,20.0,163,High
323,5,53.34158,-2.7322119999999996,0,3,2,1.0,5,36.0,0.8,0.0,0.0,1.0,0.000920000000000698,0.009200000000000319,0.0,0.6,20.0,164,High
2164,9,51.24626,-0.20321444444444445,1,3,5,1.2222222222222223,11,31.11111111111111,0.1111111111111111,0.2222222222222222,0.0,0.5555555555555556,0.008720000000003836,0.0068100000000000105,0.1111111111111111,0.4444444444444444,20.0,165,High
593,5,53.55214600000001,-2.671434,0,3,2,1.0,5,24.0,0.6,0.2,0.0,1.0,0.004870000000003927,0.00904999999999978,0.0,0.6,20.0,166,High
1365,5,52.24873,0.163786,0,3,2,1.6,8,52.0,0.0,0.2,0.6,1.0,0.00030999999999892225,0.0011099999999999999,0.0,0.6,20.0,167,High
768,5,51.453304,-0.257296,0,3,2,1.0,5,20.0,0.0,0.4,0.6,1.0,0.004670000000004393,0.007630000000000026,0.0,0.6,20.0,168,High
161,23,55.845260869565216,-4.422808695652174,1,11,11,1.5217391304347827,35,30.0,0.34782608695652173,0.391304347826087,0.0,1.0,0.016010000000001412,0.027309999999999945,0.043478260869565216,0.5217391304347826,19.84,169,High
640,10,51.414436,-0.755857,1,3,6,1.1,11,37.0,0.4,0.5,0.3,1.4,0.009419999999998652,0.014059999999999961,0.1,0.4,19.81,170,High
143,10,53.42115,-1.2805149999999998,0,6,4,1.4,14,32.0,0.3,0.4,0.0,0.9,0.006100000000003547,0.019870000000000054,0.0,0.6,19.81,171,High
2105,8,52.0390475,0.73299625,0,5,3,1.25,10,30.0,0.375,0.125,0.0,0.5,0.005079999999999529,0.008520000000000083,0.0,0.625,19.75,172,High
1298,7,53.663155714285715,-1.5433228571428572,0,4,3,1.1428571428571428,8,30.0,0.42857142857142855,0.5714285714285714,0.0,1.2857142857142858,0.008629999999996585,0.011910000000000087,0.0,0.5714285714285714,19.72,173,High
382,6,53.94703333333333,-1.0475983333333334,1,1,4,1.0,6,30.0,0.3333333333333333,0.16666666666666666,0.0,0.6666666666666666,0.002980000000000871,0.006059999999999954,0.16666666666666666,0.3333333333333333,19.67,174,High
1144,11,53.49366909090909,-1.2815345454545455,1,4,6,1.1818181818181819,13,30.0,0.36363636363636365,0.18181818181818182,0.0,0.7272727272727273,0.004090000000005034,0.01541999999999999,0.09090909090909091,0.45454545454545453,19.64,175,High
1576,5,51.846731999999996,-2.077646,1,0,4,1.6,8,52.0,0.2,0.2,1.0,1.8,0.00043999999999755346,0.004509999999999792,0.2,0.2,19.6,176,High
738,5,56.472122,-3.0372779999999997,0,3,2,1.0,5,28.0,0.4,0.2,0.0,0.8,0.001360000000005357,0.012629999999999697,0.0,0.6,19.6,177,High
538,5,51.587872000000004,-2.967226,0,3,2,1.0,5,20.0,0.4,0.2,0.0,0.8,0.0016399999999947568,0.006410000000000249,0.0,0.6,19.6,178,High
1944,18,52.80874055555555,-0.6154611111111111,2,3,13,1.2777777777777777,23,66.66666666666667,0.2777777777777778,0.3888888888888889,1.0,2.8333333333333335,0.01735000000000042,0.011840000000000073,0.1111111111111111,0.2777777777777778,19.57,179,High
529,9,53.544716666666666,-1.4405877777777778,0,5,4,1.3333333333333333,12,34.44444444444444,0.6666666666666666,0.3333333333333333,0.1111111111111111,1.4444444444444444,0.005269999999995889,0.0168299999999999,0.0,0.5555555555555556,19.56,180,High
96,7,56.078317142857145,-3.919974285714286,1,1,5,1.7142857142857142,12,50.0,0.0,0.42857142857142855,1.0,1.8571428571428572,0.0026200000000002888,0.003449999999999953,0.14285714285714285,0.2857142857142857,19.43,181,High
2273,6,51.08979,-0.3029366666666667,0,3,3,1.3333333333333333,8,53.333333333333336,0.16666666666666666,0.3333333333333333,1.0,2.1666666666666665,0.007549999999994839,0.005879999999999996,0.0,0.5,19.34,182,High
725,9,53.793237777777776,-3.0013111111111113,0,5,4,1.7777777777777777,16,44.44444444444444,0.2222222222222222,0.2222222222222222,0.6666666666666666,1.3333333333333333,0.006180000000000518,0.010419999999999874,0.0,0.5555555555555556,19.34,183,High
1773,6,51.26257833333333,0.613105,0,3,3,1.0,6,48.333333333333336,0.16666666666666666,0.5,1.0,2.1666666666666665,0.0025300000000001432,0.0012799999999999478,0.0,0.5,19.34,184,High
1595,8,50.88629625,-1.455165,0,4,4,1.125,9,36.25,0.5,0.375,1.0,2.125,0.0058000000000006935,0.01088,0.0,0.5,19.25,185,High
188,13,53.69489,-2.4672715384615387,1,5,7,1.5384615384615385,20,28.46153846153846,0.23076923076923078,0.23076923076923078,0.07692307692307693,0.7692307692307693,0.005470000000002528,0.011340000000000128,0.07692307692307693,0.46153846153846156,19.24,186,High
1267,10,53.826108999999995,-1.482427,1,3,6,1.3,13,30.0,0.6,0.2,0.2,1.1,0.005760000000002208,0.014290000000000136,0.1,0.4,19.21,187,High
848,5,53.71323199999999,-2.097218,0,3,2,1.0,5,24.0,0.6,0.0,0.0,0.6,0.003900000000001569,0.011390000000000011,0.0,0.6,19.2,188,High
2158,5,51.222338,-0.200758,0,3,2,1.0,5,30.0,0.2,0.2,0.0,0.6,0.0026399999999995316,0.0069300000000000195,0.0,0.6,19.2,189,High
770,5,53.495928000000006,-2.8895299999999997,0,3,2,1.2,6,24.0,0.2,0.2,0.2,0.6,0.005470000000002528,0.008000000000000007,0.0,0.6,19.2,190,High
958,5,50.103030000000004,-5.2655,0,3,2,1.0,5,36.0,0.2,0.0,0.2,0.6,0.006169999999997344,0.007480000000000153,0.0,0.6,19.2,191,High
1113,5,53.422798,-2.258092,0,3,2,1.0,5,30.0,0.2,0.2,0.0,0.6,0.006080000000004304,0.005510000000000126,0.0,0.6,19.2,192,High
1879,11,53.76367818181818,-2.637612727272727,0,5,6,1.8181818181818181,20,59.09090909090909,0.36363636363636365,0.45454545454545453,1.0,2.727272727272727,0.0075200000000066325,0.005819999999999936,0.0,0.45454545454545453,19.1,193,High
152,15,55.94227733333333,-3.287234666666667,1,6,8,1.7333333333333334,26,25.333333333333332,0.26666666666666666,0.4,0.0,0.8666666666666667,0.004669999999997287,0.018959999999999866,0.06666666666666667,0.4666666666666667,19.07,194,High
385,10,53.474761,-2.0734280000000003,0,6,4,1.2,12,28.0,0.2,0.2,0.0,0.5,0.010500000000000398,0.015890000000000182,0.0,0.6,19.01,195,High
1604,10,50.856401,-1.123213,1,2,7,1.4,14,57.0,0.4,0.4,0.7,2.5,0.0044699999999977535,0.009260000000000046,0.1,0.3,19.01,196,High
2087,6,52.64854666666667,-1.70254,1,1,4,1.0,6,30.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0025700000000057344,0.012990000000000057,0.16666666666666666,0.3333333333333333,19.0,197,High
1201,8,52.4094775,-1.99750625,1,2,5,1.0,8,33.75,0.25,0.125,0.125,0.75,0.002869999999994377,0.016960000000000086,0.125,0.375,19.0,198,High
1034,6,51.56136166666667,-0.49437166666666665,1,0,5,1.3333333333333333,8,60.0,0.5,0.3333333333333333,1.0,2.8333333333333335,0.0018799999999998818,0.009550000000000003,0.16666666666666666,0.16666666666666666,19.0,199,High
1167,6,53.343961666666665,-1.4317016666666669,1,1,4,1.1666666666666667,7,35.0,0.16666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.003589999999995541,0.008279999999999843,0.16666666666666666,0.3333333333333333,19.0,200,High
460,6,51.52588333333333,-1.7241566666666666,1,0,5,1.0,6,58.333333333333336,0.6666666666666666,0.3333333333333333,1.0,2.8333333333333335,0.0066899999999989745,0.005039999999999933,0.16666666666666666,0.16666666666666666,19.0,201,High
690,6,56.38740833333333,-3.483788333333333,0,3,3,1.8333333333333333,11,48.333333333333336,0.0,0.3333333333333333,1.0,2.0,0.0038899999999983947,0.012909999999999755,0.0,0.5,19.0,202,High
1755,12,51.363814999999995,1.1093158333333333,1,4,7,1.4166666666666667,17,34.166666666666664,0.3333333333333333,0.4166666666666667,0.0,1.0833333333333333,0.00549999999999784,0.01627999999999985,0.08333333333333333,0.4166666666666667,18.84,203,High
496,12,53.53073416666666,-1.466325,1,4,7,1.0,12,29.166666666666668,0.3333333333333333,0.3333333333333333,0.16666666666666666,1.0833333333333333,0.011400000000001853,0.015069999999999917,0.08333333333333333,0.4166666666666667,18.84,204,High
796,5,53.602336,-3.044172,0,3,2,1.0,5,22.0,0.2,0.2,0.0,0.4,0.0040300000000002,0.010469999999999757,0.0,0.6,18.8,205,High
1221,11,53.737854545454546,-1.7685181818181819,0,6,5,1.0909090909090908,12,29.09090909090909,0.5454545454545454,0.45454545454545453,0.0,1.1818181818181819,0.010129999999996642,0.01475000000000004,0.0,0.5454545454545454,18.73,206,High
1782,6,51.28886333333333,0.13395,1,0,5,1.1666666666666667,7,66.66666666666667,0.3333333333333333,0.3333333333333333,1.0,2.6666666666666665,0.0021600000000034925,0.008550000000000002,0.16666666666666666,0.16666666666666666,18.67,207,High
2111,6,52.24651333333333,0.80882,0,3,3,1.6666666666666667,10,38.333333333333336,0.3333333333333333,0.3333333333333333,1.0,1.8333333333333333,0.001120000000000232,0.006750000000000034,0.0,0.5,18.67,208,High
227,9,55.82763111111111,-4.224902222222223,0,5,4,1.2222222222222223,11,33.333333333333336,0.2222222222222222,0.4444444444444444,0.0,1.0,0.009920000000001039,0.013530000000000264,0.0,0.5555555555555556,18.67,209,High
1980,12,52.570615000000004,0.8303916666666668,0,6,6,1.1666666666666667,14,31.666666666666668,0.16666666666666666,0.25,1.0,1.75,0.0021200000000050068,0.02290000000000003,0.0,0.5,18.51,210,High
2108,8,52.03536,1.10097875,1,1,6,1.125,9,60.0,0.25,0.375,0.875,2.375,0.007089999999998042,0.01468999999999987,0.125,0.25,18.5,211,High
1721,9,51.92990666666667,-0.21838555555555555,0,4,5,1.4444444444444444,13,54.44444444444444,0.3333333333333333,0.4444444444444444,1.0,2.5555555555555554,0.007899999999999352,0.004250000000000004,0.0,0.4444444444444444,18.45,212,High
1269,5,53.827208,-1.461904,0,3,2,1.0,5,26.0,0.2,0.0,0.0,0.2,0.004339999999999122,0.005170000000000119,0.0,0.6,18.4,213,High
825,5,54.81632,-1.453036,0,3,2,1.0,5,26.0,0.0,0.2,0.0,0.2,0.004419999999996094,0.008629999999999916,0.0,0.6,18.4,214,High
1979,5,52.61919399999999,1.222084,1,0,4,1.4,7,26.0,0.2,0.2,0.6,1.2,0.004100000000001103,0.005090000000000039,0.2,0.2,18.4,215,High
1474,5,50.753913999999995,0.25596800000000003,0,2,3,1.2,6,60.0,0.6,0.2,1.0,3.2,0.0035299999999978127,0.00716,0.0,0.4,18.4,216,High
1545,5,51.83752,1.243646,0,3,2,1.4,7,30.0,0.0,0.2,0.0,0.2,0.00549999999999784,0.006950000000000012,0.0,0.6,18.4,217,High
589,5,51.482806000000004,-0.62497,0,3,2,1.0,5,30.0,0.2,0.0,0.0,0.2,0.004360000000005471,0.008879999999999999,0.0,0.6,18.4,218,High
1821,5,51.27299800000001,0.192584,0,3,2,1.0,5,28.0,0.2,0.0,0.0,0.2,0.004240000000002908,0.006959999999999994,0.0,0.6,18.4,219,High
1963,5,53.20121,-0.58495,0,3,2,1.2,6,36.0,0.0,0.2,0.0,0.2,0.0030800000000041905,0.012669999999999959,0.0,0.6,18.4,220,High
1404,7,52.88635428571428,-1.5435414285714286,0,3,4,1.7142857142857142,12,60.0,0.42857142857142855,0.42857142857142855,0.8571428571428571,2.7142857142857144,0.004950000000000898,0.00774000000000008,0.0,0.42857142857142855,18.29,221,High
247,16,50.47934375,-3.548844375,1,6,9,1.25,20,29.375,0.25,0.4375,0.125,1.0,0.014490000000002112,0.012169999999999792,0.0625,0.4375,18.26,222,High
1074,8,54.08102875,-1.3972437500000001,1,1,6,1.5,12,65.0,0.25,0.125,1.0,2.25,0.009080000000004418,0.007279999999999953,0.125,0.25,18.25,223,High
141,8,53.51589,-1.38105375,0,4,4,1.25,10,40.0,0.375,0.125,0.75,1.625,0.0021800000000027353,0.006080000000000085,0.0,0.5,18.25,224,High
583,9,55.77912666666666,-4.054658888888889,0,5,4,1.7777777777777777,16,30.0,0.3333333333333333,0.3333333333333333,0.0,0.7777777777777778,0.006709999999998217,0.017209999999999503,0.0,0.5555555555555556,18.23,225,High
342,9,54.564056666666666,-1.1949733333333332,0,5,4,1.3333333333333333,12,27.77777777777778,0.6666666666666666,0.1111111111111111,0.0,0.7777777777777778,0.008339999999996905,0.01036999999999999,0.0,0.5555555555555556,18.23,226,High
1234,9,53.64084444444445,-1.83556,0,5,4,1.2222222222222223,11,30.0,0.2222222222222222,0.2222222222222222,0.0,0.6666666666666666,0.008369999999999322,0.013209999999999944,0.0,0.5555555555555556,18.0,227,High
930,5,53.267322,-2.92032,0,3,2,1.0,5,26.0,0.0,0.0,0.0,0.0,0.006029999999995539,0.01153000000000004,0.0,0.6,18.0,228,High
92,5,53.405308000000005,-1.348456,1,0,4,1.6,8,50.0,0.2,0.4,0.4,1.0,0.0009699999999952524,0.013619999999999965,0.2,0.2,18.0,229,High
2304,8,52.3055625,-1.93413125,0,4,4,1.125,9,41.25,0.375,0.5,0.125,1.5,0.010410000000000252,0.005579999999999918,0.0,0.5,18.0,230,High
1966,5,53.141312000000006,-0.415128,0,2,3,1.0,5,46.0,0.4,1.0,1.0,3.0,0.004869999999996821,0.006769999999999998,0.0,0.4,18.0,231,High
238,7,53.50497714285715,-2.3441185714285715,0,4,3,1.0,7,30.0,0.14285714285714285,0.14285714285714285,0.0,0.42857142857142855,0.002909999999999968,0.012430000000000163,0.0,0.5714285714285714,18.0,232,High
1671,8,50.9080725,-1.001965,0,4,4,1.0,8,50.0,0.375,0.0,0.5,1.5,0.00601999999999947,0.01695000000000013,0.0,0.5,18.0,233,High
613,8,53.49061125,-2.98603625,0,4,4,1.875,15,26.25,0.25,0.5,0.5,1.5,0.009349999999997749,0.012070000000000025,0.0,0.5,18.0,234,High
1478,9,50.79228444444445,0.00029222222222222225,0,5,4,1.2222222222222223,11,28.88888888888889,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.005369999999999209,0.013219999999999999,0.0,0.5555555555555556,18.0,235,High
281,7,52.54494142857143,-0.30669,1,1,5,1.4285714285714286,10,41.42857142857143,0.14285714285714285,0.0,0.7142857142857143,1.1428571428571428,0.003289999999999793,0.006969999999999976,0.14285714285714285,0.2857142857142857,18.0,236,High
174,30,53.541571999999995,-2.63724,1,14,15,1.1,33,27.666666666666668,0.3333333333333333,0.16666666666666666,0.0,0.6,0.014699999999997715,0.0535000000000001,0.03333333333333333,0.5,17.88,237,High
511,16,54.9952875,-1.611316875,2,4,10,1.0625,17,31.25,0.125,0.0625,0.0,0.1875,0.010099999999994225,0.01309999999999989,0.125,0.375,17.88,238,High
164,66,53.8687703030303,-3.0347822727272726,2,30,34,1.3333333333333333,88,31.21212121212121,0.22727272727272727,0.3181818181818182,0.09090909090909091,0.8484848484848485,0.04431999999999903,0.02721000000000018,0.030303030303030304,0.48484848484848486,17.79,239,High
1143,9,53.536120000000004,-1.162608888888889,0,5,4,1.5555555555555556,14,33.333333333333336,0.2222222222222222,0.2222222222222222,0.0,0.5555555555555556,0.004110000000004277,0.013169999999999904,0.0,0.5555555555555556,17.78,240,High
142,9,53.422963333333335,-1.19808,0,5,4,1.2222222222222223,11,30.0,0.2222222222222222,0.2222222222222222,0.0,0.5555555555555556,0.006510000000005789,0.01222000000000012,0.0,0.5555555555555556,17.78,241,High
1788,9,51.37894444444444,1.3852144444444443,0,5,4,1.3333333333333333,12,30.0,0.3333333333333333,0.1111111111111111,0.0,0.5555555555555556,0.005020000000001801,0.01316000000000006,0.0,0.5555555555555556,17.78,242,High
1997,9,52.651876666666666,1.2624655555555555,0,5,4,1.1111111111111112,10,37.77777777777778,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.006349999999997635,0.00761999999999996,0.0,0.5555555555555556,17.78,243,High
886,9,51.41215777777778,-2.557837777777778,1,2,6,1.1111111111111112,10,26.666666666666668,0.2222222222222222,0.5555555555555556,0.0,1.1111111111111112,0.009060000000005175,0.021240000000000148,0.1111111111111111,0.3333333333333333,17.78,244,High
94,7,55.607594285714285,-4.4978428571428575,0,4,3,1.4285714285714286,10,30.0,0.0,0.14285714285714285,0.0,0.2857142857142857,0.005899999999996908,0.010309999999999597,0.0,0.5714285714285714,17.72,245,High
765,7,54.97114714285714,-1.4128557142857143,1,1,5,1.0,7,28.571428571428573,0.2857142857142857,0.2857142857142857,0.2857142857142857,1.0,0.006610000000002003,0.0138100000000001,0.14285714285714285,0.2857142857142857,17.72,246,High
1767,6,51.28001833333334,0.15209666666666666,0,3,3,1.3333333333333333,8,45.0,0.16666666666666666,0.3333333333333333,0.5,1.3333333333333333,0.0014299999999991542,0.0009000000000000119,0.0,0.5,17.67,247,High
1237,10,53.613418,-1.790041,0,5,5,1.2,12,33.0,0.4,0.4,0.2,1.3,0.013400000000004297,0.012119999999999909,0.0,0.5,17.61,248,High
123,24,51.59162666666666,-2.9926875,1,10,13,1.0833333333333333,26,22.083333333333332,0.2916666666666667,0.2916666666666667,0.041666666666666664,0.875,0.022639999999995553,0.028120000000000367,0.041666666666666664,0.4583333333333333,17.6,249,High
677,5,51.643682,-3.031656,1,0,4,1.0,5,22.0,0.4,0.2,0.0,0.8,0.0037700000000029377,0.011109999999999953,0.2,0.2,17.6,250,High
1044,5,52.305986,-1.12662,0,2,3,1.4,7,58.0,0.4,0.4,1.0,2.8,0.00010999999999938836,0.006879999999999997,0.0,0.4,17.6,251,High
614,5,51.513026,-3.501532,0,2,3,1.2,6,46.0,0.6,0.6,1.0,2.8,0.002280000000006055,0.007140000000000146,0.0,0.4,17.6,252,High
2046,4,53.06357,-0.80853,0,2,2,1.25,5,30.0,0.25,0.5,0.0,1.25,0.004649999999998045,0.006530000000000036,0.0,0.5,17.5,253,High
1218,15,53.81948666666666,-1.7692833333333333,0,8,7,1.6,24,32.666666666666664,0.26666666666666666,0.3333333333333333,0.0,0.7333333333333333,0.008520000000004302,0.016080000000000094,0.0,0.5333333333333333,17.47,254,High
389,7,55.95522714285714,-3.1209114285714286,0,4,3,1.1428571428571428,8,25.714285714285715,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0057699999999982765,0.00951000000000013,0.0,0.5714285714285714,17.43,255,High
1410,7,53.28630142857143,-1.2940871428571428,0,3,4,1.4285714285714286,10,60.0,0.14285714285714285,0.2857142857142857,1.0,2.2857142857142856,0.007319999999999993,0.010420000000000096,0.0,0.42857142857142855,17.43,256,High
1851,23,53.9172504347826,-3.0230678260869563,0,12,11,1.2173913043478262,28,26.52173913043478,0.17391304347826086,0.30434782608695654,0.13043478260869565,0.8695652173913043,0.01784000000000674,0.02679000000000009,0.0,0.5217391304347826,17.4,257,High
1791,9,51.14350666666667,0.31008444444444444,1,1,7,1.2222222222222223,11,62.22222222222222,0.3333333333333333,0.2222222222222222,1.0,2.5555555555555554,0.007579999999997256,0.009969999999999979,0.1111111111111111,0.2222222222222222,17.34,258,High
